"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
357, 1.840622763423426e+01, -1.035111757055876e+02, -4.544077802498643e-01, -9.088155604997287e-01, 1.291787565027587e-06, -5.114548784110460e-07, 0.000000000000000e+00
358, 1.898895477609042e+01, -1.037461396582773e+02, -4.453883969404199e-01, -8.907767938808399e-01, 1.082553892571827e-06, -4.444292164341576e-07, 0.000000000000000e+00
359, 1.956868334186049e+01, -1.039884076317067e+02, -4.348668056980576e-01, -8.697336113961152e-01, 8.945271165909287e-07, -3.804414710354153e-07, 0.000000000000000e+00
360, 2.014532178568350e+01, -1.042379413689543e+02, -4.236630120853140e-01, -8.473260241706281e-01, 6.549191239895525e-07, -2.883077573659598e-07, 0.000000000000000e+00
361, 2.071877904966458e+01, -1.044947014657504e+02, -4.159904038991911e-01, -8.319808077983822e-01, 3.769156963305868e-07, -1.716115108385935e-07, 0.000000000000000e+00
362, 2.128896457825400e+01, -1.047586473766992e+02, -4.111614866165100e-01, -8.223229732330201e-01, 1.316746742189829e-07, -6.196139842771844e-08, 0.000000000000000e+00
363, 2.185578833254701e+01, -1.050297374216816e+02, -4.045014256057796e-01, -8.090028512115592e-01, -5.384062418102951e-08, 2.616683155326005e-08, 0.000000000000000e+00
364, 2.241916080450198e+01, -1.053079287924370e+02, -3.964757573839506e-01, -7.929515147679013e-01, -1.392616337376315e-07, 6.985867685929319e-08, 0.000000000000000e+00
365, 2.297899303107476e+01, -1.055931775593230e+02, -3.896266075539792e-01, -7.792532151079583e-01, -2.559305840367846e-07, 1.324352156670742e-07, 0.000000000000000e+00
366, 2.353519660826700e+01, -1.058854386782526e+02, -3.830758646557427e-01, -7.661517293114855e-01, -3.028725983874590e-07, 1.615830677384896e-07, 0.000000000000000e+00
367, 2.408768370508614e+01, -1.061846659978070e+02, -3.769877447860197e-01, -7.539754895720394e-01, -3.333295237502566e-07, 1.832494563948981e-07, 0.000000000000000e+00
368, 2.463636707741496e+01, -1.064908122665239e+02, -3.714614140321382e-01, -7.429228280642765e-01, -3.244918834517386e-07, 1.837382302636735e-07, 0.000000000000000e+00
369, 2.518116008178842e+01, -1.068038291403585e+02, -3.688696910089361e-01, -7.377393820178721e-01, -3.609539282259203e-07, 2.104176936965323e-07, 0.000000000000000e+00
370, 2.572197668907570e+01, -1.071236671903176e+02, -3.667821171227686e-01, -7.335642342455373e-01, -3.868324645261654e-07, 2.320649874439151e-07, 0.000000000000000e+00
371, 2.625873149806517e+01, -1.074502759102657e+02, -3.640594024886235e-01, -7.281188049772470e-01, -4.273968150069662e-07, 2.637596000558877e-07, 0.000000000000000e+00
372, 2.679133974895021e+01, -1.077836037248995e+02, -3.613588442877721e-01, -7.227176885755442e-01, -4.934253154003818e-07, 3.131372270498832e-07, 0.000000000000000e+00
373, 2.731971733671384e+01, -1.081235979978932e+02, -3.590850589446700e-01, -7.181701178893399e-01, -5.444459640664919e-07, 3.551907311106293e-07, 0.000000000000000e+00
374, 2.784378082440979e+01, -1.084702050402096e+02, -3.568672161161360e-01, -7.137344322322721e-01, -5.471888426237767e-07, 3.668644696736536e-07, 0.000000000000000e+00
375, 2.836344745633821e+01, -1.088233701185789e+02, -3.546834387405879e-01, -7.093668774811759e-01, -5.329639154087616e-07, 3.671182914763176e-07, 0.000000000000000e+00
376, 2.887863517111377e+01, -1.091830374641411e+02, -3.524627979482337e-01, -7.049255958964673e-01, -5.443623266641493e-07, 3.851448039236487e-07, 0.000000000000000e+00
377, 2.938926261462404e+01, -1.095491502812529e+02, -3.500692451085273e-01, -7.001384902170545e-01, -5.809030790229254e-07, 4.220507915594452e-07, 0.000000000000000e+00
378, 2.989524915287634e+01, -1.099216507564565e+02, -3.477576735398430e-01, -6.955153470796861e-01, -6.019488185685065e-07, 4.490057661565011e-07, 0.000000000000000e+00
379, 3.039651488473066e+01, -1.103004800676085e+02, -3.454467773172760e-01, -6.908935546345520e-01, -5.913025117520601e-07, 4.527393689006465e-07, 0.000000000000000e+00
380, 3.089298065451711e+01, -1.106855783931694e+02, -3.432083754890962e-01, -6.864167509781924e-01, -5.798676171302600e-07, 4.556556689892677e-07, 0.000000000000000e+00
381, 3.138456806453542e+01, -1.110768849216492e+02, -3.411416732453882e-01, -6.822833464907765e-01, -5.614298879821198e-07, 4.526933288194137e-07, 0.000000000000000e+00
382, 3.187119948743488e+01, -1.114743378612109e+02, -3.387640885579833e-01, -6.775281771159667e-01, -5.363311113031765e-07, 4.436916821333681e-07, 0.000000000000000e+00
383, 3.235279807847261e+01, -1.118778744494279e+02, -3.364666004921846e-01, -6.729332009843693e-01, -5.354923778051798e-07, 4.544520149777428e-07, 0.000000000000000e+00
384, 3.282928778764821e+01, -1.122874309631952e+02, -3.348568717437201e-01, -6.697137434874402e-01, -5.518576425098410e-07, 4.803993423542035e-07, 0.000000000000000e+00
385, 3.330059337171297e+01, -1.127029427287912e+02, -3.336354272168537e-01, -6.672708544337075e-01, -5.417212829545100e-07, 4.836746243354765e-07, 0.000000000000000e+00
386, 3.376664040605161e+01, -1.131243441320917e+02, -3.324327072390510e-01, -6.648654144781020e-01, -5.293524585449193e-07, 4.847223376791689e-07, 0.000000000000000e+00
387, 3.422735529643482e+01, -1.135515686289298e+02, -3.314318374321590e-01, -6.628636748643180e-01, -5.345546394504712e-07, 5.019802192187393e-07, 0.000000000000000e+00
388, 3.468266529064064e+01, -1.139845487556050e+02, -3.305128151274893e-01, -6.610256302549786e-01, -5.362744202244292e-07, 5.164290763529272e-07, 0.000000000000000e+00
389, 3.513249848994285e+01, -1.144232161395361e+02, -3.296164041846419e-01, -6.592328083692839e-01, -5.329499772639573e-07, 5.262944605920015e-07, 0.000000000000000e+00
390, 3.557678386046466e+01, -1.148675015100579e+02, -3.288741822841320e-01, -6.577483645682639e-01, -5.059496276391577e-07, 5.123478636725269e-07, 0.000000000000000e+00
391, 3.601545124439573e+01, -1.153173347093601e+02, -3.280771234841510e-01, -6.561542469683020e-01, -4.719411939256870e-07, 4.900769568202807e-07, 0.000000000000000e+00
392, 3.644843137107096e+01, -1.157726447035660e+02, -3.270141835517305e-01, -6.540283671034609e-01, -4.634698336581852e-07, 4.935452440993007e-07, 0.000000000000000e+00
393, 3.687565586790908e+01, -1.162333595939492e+02, -3.261317419518628e-01, -6.522634839037257e-01, -4.761749512522360e-07, 5.200180836512554e-07, 0.000000000000000e+00
394, 3.729705727120949e+01, -1.166994066282878e+02, -3.253410026546673e-01, -6.506820053093346e-01, -4.715516175379224e-07, 5.281433723815909e-07, 0.000000000000000e+00
395, 3.771256903680557e+01, -1.171707122123526e+02, -3.243648612468558e-01, -6.487297224937115e-01, -4.571259905404946e-07, 5.251224330021195e-07, 0.000000000000000e+00
396, 3.812212555057278e+01, -1.176472019215282e+02, -3.234137217532773e-01, -6.468274435065545e-01, -4.331449424548083e-07, 5.103857118573446e-07, 0.000000000000000e+00
397, 3.852566213878984e+01, -1.181288005125660e+02, -3.223015961513274e-01, -6.446031923026547e-01, -4.266805413159083e-07, 5.157681744113054e-07, 0.000000000000000e+00
398, 3.892311507835154e+01, -1.186154319354654e+02, -3.217037651640724e-01, -6.434075303281448e-01, -4.389340043898026e-07, 5.443655853263908e-07, 0.000000000000000e+00
399, 3.931442160683132e+01, -1.191070193454838e+02, -3.208541581216978e-01, -6.417083162433955e-01, -4.410387443712247e-07, 5.612661120357967e-07, 0.000000000000000e+00
400, 3.969951993239214e+01, -1.196034851152702e+02, -3.199812566557777e-01, -6.399625133115554e-01, -4.262793402902433e-07, 5.567442593598524e-07, 0.000000000000000e+00
401, 4.007834924354420e+01, -1.201047508471245e+02, -3.191530368452665e-01, -6.383060736905329e-01, -4.086332581647636e-07, 5.478243833829812e-07, 0.000000000000000e+00
402, 4.045084971874774e+01, -1.206107373853768e+02, -3.187343437190021e-01, -6.374686874380042e-01, -3.855228432180612e-07, 5.306266713339843e-07, 0.000000000000000e+00
403, 4.081696253585956e+01, -1.211213648288871e+02, -3.179478635016193e-01, -6.358957270032386e-01, -3.663768542587718e-07, 5.178357718665764e-07, 0.000000000000000e+00
404, 4.117662988142173e+01, -1.216365525436627e+02, -3.173716815348609e-01, -6.347433630697218e-01, -3.565506267721762e-07, 5.176223100237871e-07, 0.000000000000000e+00
405, 4.152979495979098e+01, -1.221562191755911e+02, -3.165076965285933e-01, -6.330153930571867e-01, -3.611070627245885e-07, 5.386015055950314e-07, 0.000000000000000e+00
406, 4.187640200210743e+01, -1.226802826632871e+02, -3.157808357608217e-01, -6.315616715216434e-01, -3.820821998350107e-07, 5.856659350072945e-07, 0.000000000000000e+00
407, 4.221639627510109e+01, -1.232086602510507e+02, -3.150526805811845e-01, -6.301053611623689e-01, -3.820861034202562e-07, 6.020713597882348e-07, 0.000000000000000e+00
408, 4.254972408973493e+01, -1.237412685019358e+02, -3.145508535211566e-01, -6.291017070423133e-01, -3.513435920287759e-07, 5.693181676587174e-07, 0.000000000000000e+00
409, 4.287633280968295e+01, -1.242780233109252e+02, -3.137643067514186e-01, -6.275286135028372e-01, -3.289046473305865e-07, 5.482558860877572e-07, 0.000000000000000e+00
410, 4.319617085964209e+01, -1.248188399182125e+02, -3.131120463700054e-01, -6.262240927400109e-01, -3.287400423695538e-07, 5.639260062872140e-07, 0.000000000000000e+00
411, 4.350918773347662e+01, -1.253636329225860e+02, -3.125476995339417e-01, -6.250953990678834e-01, -3.328858639789976e-07, 5.878948590176399e-07, 0.000000000000000e+00
412, 4.381533400219350e+01, -1.259123162949148e+02, -3.123549402497534e-01, -6.247098804995068e-01, -3.168687563681170e-07, 5.763821281079838e-07, 0.000000000000000e+00
413, 4.411456132174798e+01, -1.264648033917340e+02, -3.116231305670150e-01, -6.232462611340300e-01, -3.032599358395393e-07, 5.684328564871162e-07, 0.000000000000000e+00
414, 4.440682244067754e+01, -1.270210069689262e+02, -3.110728361421394e-01, -6.221456722842788e-01, -3.058839535690330e-07, 5.911196541651880e-07, 0.000000000000000e+00
415, 4.469207120756349e+01, -1.275808391954990e+02, -3.106870909988992e-01, -6.213741819977984e-01, -3.001307930735756e-07, 5.983036962263779e-07, 0.000000000000000e+00
416, 4.497026257831886e+01, -1.281442116674540e+02, -3.098792353550079e-01, -6.197584707100159e-01, -2.905792781311966e-07, 5.978931639779385e-07, 0.000000000000000e+00
417, 4.524135262330127e+01, -1.287110354217470e+02, -3.093161028308568e-01, -6.186322056617135e-01, -2.902427826947907e-07, 6.167973097046063e-07, 0.000000000000000e+00
418, 4.550529853425008e+01, -1.292812209503364e+02, -3.088815606592518e-01, -6.177631213185035e-01, -2.856655711445296e-07, 6.274161747045405e-07, 0.000000000000000e+00
419, 4.576205863104617e+01, -1.298546782143175e+02, -3.078341618756944e-01, -6.156683237513888e-01, -2.797736127304914e-07, 6.355329840544921e-07, 0.000000000000000e+00
420, 4.601159236829380e+01, -1.304313166581405e+02, -3.068854958167018e-01, -6.137709916334035e-01, -2.723352736554557e-07, 6.403384111254225e-07, 0.000000000000000e+00
421, 4.625386034172318e+01, -1.310110452239106e+02, -3.061023026406183e-01, -6.122046052812367e-01, -2.631586679938975e-07, 6.410097038321851e-07, 0.000000000000000e+00
422, 4.648882429441284e+01, -1.315937723657668e+02, -3.055399359243156e-01, -6.110798718486311e-01, -2.511598428280931e-07, 6.343573509506732e-07, 0.000000000000000e+00
423, 4.671644712283086e+01, -1.321794060643381e+02, -3.046194110330456e-01, -6.092388220660913e-01, -2.420707279254032e-07, 6.345851547900483e-07, 0.000000000000000e+00
424, 4.693669288269396e+01, -1.327678538412748e+02, -3.039530865780852e-01, -6.079061731561705e-01, -2.379504981061907e-07, 6.481264346309602e-07, 0.000000000000000e+00
425, 4.714952679464347e+01, -1.333590227738514e+02, -3.028981155317114e-01, -6.057962310634228e-01, -2.301771965986240e-07, 6.521699868376390e-07, 0.000000000000000e+00
426, 4.735491524973745e+01, -1.339528195096402e+02, -3.018735652917718e-01, -6.037471305835437e-01, -2.176844191947434e-07, 6.423824564289048e-07, 0.000000000000000e+00
427, 4.755282581475791e+01, -1.345491502812533e+02, -3.007785682890555e-01, -6.015571365781109e-01, -2.066428965293659e-07, 6.359814407226734e-07, 0.000000000000000e+00
428, 4.774322723733236e+01, -1.351479209211490e+02, -2.998897911274168e-01, -5.997795822548336e-01, -1.961247105391384e-07, 6.304589796764296e-07, 0.000000000000000e+00
429, 4.792608945086901e+01, -1.357490368765019e+02, -2.987618906842359e-01, -5.975237813684717e-01, -1.881559717351013e-07, 6.327698594084879e-07, 0.000000000000000e+00
430, 4.810138357930450e+01, -1.363524032241345e+02, -2.979252526164781e-01, -5.958505052329562e-01, -1.842402762950674e-07, 6.493606417576948e-07, 0.000000000000000e+00
431, 4.826908194166389e+01, -1.369579246855059e+02, -2.969815133008625e-01, -5.939630266017251e-01, -1.755781455848614e-07, 6.498195794792521e-07, 0.000000000000000e+00
432, 4.842915805643175e+01, -1.375655056417580e+02, -2.959719828916722e-01, -5.919439657833444e-01, -1.617820232822943e-07, 6.300993792348548e-07, 0.000000000000000e+00
433, 4.858158664573388e+01, -1.381750501488145e+02, -2.948724428288179e-01, -5.897448856576357e-01, -1.502274751044821e-07, 6.171940845589867e-07, 0.000000000000000e+00
434, 4.872634363932903e+01, -1.387864619525317e+02, -2.938215750022051e-01, -5.876431500044101e-01, -1.422260099962064e-07, 6.180166695105008e-07, 0.000000000000000e+00
435, 4.886340617840985e+01, -1.393996445038980e+02, -2.931826810346336e-01, -5.863653620692671e-01, -1.290998413599955e-07, 5.950987198741458e-07, 0.000000000000000e+00
436, 4.899275261921250e+01, -1.400145009742804e+02, -2.921483169470463e-01, -5.842966338940926e-01, -1.157089665403593e-07, 5.677133169745200e-07, 0.000000000000000e+00
437, 4.911436253643458e+01, -1.406309342707146e+02, -2.910132642248081e-01, -5.820265284496161e-01, -1.045771418380573e-07, 5.482125759032612e-07, 0.000000000000000e+00
438, 4.922821672646041e+01, -1.412488470512370e+02, -2.898491375490447e-01, -5.796982750980895e-01, -9.419390255566411e-08, 5.298727923589265e-07, 0.000000000000000e+00
439, 4.933429721039354e+01, -1.418681417402566e+02, -2.889154668211750e-01, -5.778309336423501e-01, -8.629822119843624e-08, 5.235534065329427e-07, 0.000000000000000e+00
440, 4.943258723689583e+01, -1.424887205439630e+02, -2.878807951205352e-01, -5.757615902410704e-01, -7.712531311262760e-08, 5.075704866164501e-07, 0.000000000000000e+00
441, 4.952307128483267e+01, -1.431104854657689e+02, -2.867190546734981e-01, -5.734381093469962e-01, -6.808451435317231e-08, 4.894037513025082e-07, 0.000000000000000e+00
442, 4.960573506572399e+01, -1.437333383217856e+02, -2.856570111926292e-01, -5.713140223852583e-01, -6.093250907871560e-08, 4.823304747336601e-07, 0.000000000000000e+00
443, 4.968056552600051e+01, -1.443571807563268e+02, -2.848489272303144e-01, -5.696978544606287e-01, -5.404354528677553e-08, 4.758107210128143e-07, 0.000000000000000e+00
444, 4.974755084906509e+01, -1.449819142574401e+02, -2.840371934131823e-01, -5.680743868263647e-01, -4.627292796771569e-08, 4.587336596274898e-07, 0.000000000000000e+00
445, 4.980668045715870e+01, -1.456074401724637e+02, -2.831291891888055e-01, -5.662583783776111e-01, -3.789029705813606e-08, 4.296332872168657e-07, 0.000000000000000e+00
446, 4.985794501303076e+01, -1.462336597236042e+02, -2.823472244806584e-01, -5.646944489613168e-01, -2.837673444647807e-08, 3.756446741014326e-07, 0.000000000000000e+00
447, 4.990133642141363e+01, -1.468604740235352e+02, -2.816791652214968e-01, -5.633583304429935e-01, -2.035863082088207e-08, 3.235911705423357e-07, 0.000000000000000e+00
448, 4.993684783030092e+01, -1.474877840910124e+02, -2.810846966672896e-01, -5.621693933345792e-01, -1.445389844447194e-08, 2.873089548529679e-07, 0.000000000000000e+00
449, 4.996447363202950e+01, -1.481154908665041e+02, -2.804783361864654e-01, -5.609566723729309e-01, -9.552779644516523e-09, 2.532752949706500e-07, 0.000000000000000e+00
450, 4.998420946416502e+01, -1.487434952278340e+02, -2.798359172842702e-01, -5.596718345685404e-01, -5.589111291328284e-09, 2.223368471754904e-07, 0.000000000000000e+00
451, 4.999605221019082e+01, -1.493716980058333e+02, -2.793675574874624e-01, -5.587351149749249e-01, -2.475689614752385e-09, 1.969987496212219e-07, 0.000000000000000e+00
452, 5.000000000000000e+01, -1.500000000000009e+02, -2.788624746045305e-01, -5.577249492090609e-01, 3.910909936150715e-21, 1.729236059332690e-07, 0.000000000000000e+00
453, 4.999605221019079e+01, -1.506283019941685e+02, -2.785188733778361e-01, -5.570377467556722e-01, 1.811174276384311e-09, 1.441210827347086e-07, 0.000000000000000e+00
454, 4.998420946416498e+01, -1.512565047721678e+02, -2.782723745422780e-01, -5.565447490845560e-01, 2.802775549342619e-09, 1.114954142972830e-07, 0.000000000000000e+00
455, 4.996447363202942e+01, -1.518845091334976e+02, -2.781263936357473e-01, -5.562527872714946e-01, 3.057072932176685e-09, 8.105295813952923e-08, 0.000000000000000e+00
456, 4.993684783030083e+01, -1.525122159089894e+02, -2.779823307554629e-01, -5.559646615109257e-01, 2.586978363970109e-09, 5.142294674577973e-08, 0.000000000000000e+00
457, 4.990133642141353e+01, -1.531395259764666e+02, -2.779273882791938e-01, -5.558547765583876e-01, 1.253788058755944e-09, 1.992839052459273e-08, 0.000000000000000e+00
458, 4.985794501303063e+01, -1.537663402763976e+02, -2.779947705448447e-01, -5.559895410896895e-01, -7.972197037613219e-10, -1.055341080107010e-08, 0.000000000000000e+00
459, 4.980668045715854e+01, -1.543925598275381e+02, -2.781418621312642e-01, -5.562837242625284e-01, -3.443802526935974e-09, -3.904884139342061e-08, 0.000000000000000e+00
460, 4.974755084906491e+01, -1.550180857425617e+02, -2.782722972324570e-01, -5.565445944649140e-01, -7.173246509201182e-09, -7.111306258533498e-08, 0.000000000000000e+00
461, 4.968056552600031e+01, -1.556428192436750e+02, -2.784274453430788e-01, -5.568548906861576e-01, -1.199854978401360e-08, -1.056377518081585e-07, 0.000000000000000e+00
462, 4.960573506572377e+01, -1.562666616782161e+02, -2.786223923468997e-01, -5.572447846937995e-01, -1.750882145308056e-08, -1.385965930367256e-07, 0.000000000000000e+00
463, 4.952307128483243e+01, -1.568895145342328e+02, -2.789118423562670e-01, -5.578236847125341e-01, -2.320881303304392e-08, -1.668291280264724e-07, 0.000000000000000e+00
464, 4.943258723689556e+01, -1.575112794560388e+02, -2.792367139598196e-01, -5.584734279196393e-01, -2.998796815531923e-08, -1.973542404554394e-07, 0.000000000000000e+00
465, 4.933429721039325e+01, -1.581318582597451e+02, -2.796096244864887e-01, -5.592192489729775e-01, -3.877647304841311e-08, -2.352488182942358e-07, 0.000000000000000e+00
466, 4.922821672646010e+01, -1.587511529487647e+02, -2.800704946788485e-01, -5.601409893576971e-01, -4.686879016367292e-08, -2.636529121810993e-07, 0.000000000000000e+00
